"","activity","gender","year","age_group","amount"
"8775","co-existing problems team","Female",2017,"40–",87
"8776","co-existing problems team","Female",2017,"50–",75
"8777","co-existing problems team","Female",2017,"60–",66
"8778","co-existing problems team","Female",2017,"60–",37
"8779","co-existing problems team","Female",2017,"65–",27
"8780","co-existing problems team","Female",2017,"70–",7
"8781","co-existing problems team","Female",2017,"75–",1
"8782","co-existing problems team","Female",2017,"80–",1
"8783","co-existing problems team","Female",2017,"85+",0
"8784","co-existing problems team","Female",2017,"85+",0
"8785","intellectual disability dual diagnosis team","Male",2017,"0–",0
"8786","intellectual disability dual diagnosis team","Male",2017,"10–",0
"8787","intellectual disability dual diagnosis team","Male",2017,"15–",1
"8788","intellectual disability dual diagnosis team","Male",2017,"20–",59
"8789","intellectual disability dual diagnosis team","Male",2017,"25–",92
"8790","intellectual disability dual diagnosis team","Male",2017,"30–",55
"8791","intellectual disability dual diagnosis team","Male",2017,"35–",41
"8792","intellectual disability dual diagnosis team","Male",2017,"40–",36
"8793","intellectual disability dual diagnosis team","Male",2017,"40–",42
"8794","intellectual disability dual diagnosis team","Male",2017,"50–",47
"8795","intellectual disability dual diagnosis team","Male",2017,"60–",50
"8796","intellectual disability dual diagnosis team","Male",2017,"60–",39
"8797","intellectual disability dual diagnosis team","Male",2017,"65–",22
"8798","intellectual disability dual diagnosis team","Male",2017,"70–",9
"8799","intellectual disability dual diagnosis team","Male",2017,"75–",7
"8800","intellectual disability dual diagnosis team","Male",2017,"80–",0
"8801","intellectual disability dual diagnosis team","Male",2017,"85+",0
"8802","intellectual disability dual diagnosis team","Male",2017,"85+",0
"8803","intellectual disability dual diagnosis team","Female",2017,"0–",0
"8804","intellectual disability dual diagnosis team","Female",2017,"10–",0
"8805","intellectual disability dual diagnosis team","Female",2017,"15–",0
"8806","intellectual disability dual diagnosis team","Female",2017,"20–",29
"8807","intellectual disability dual diagnosis team","Female",2017,"25–",44
"8808","intellectual disability dual diagnosis team","Female",2017,"30–",40
"8809","intellectual disability dual diagnosis team","Female",2017,"35–",33
"8810","intellectual disability dual diagnosis team","Female",2017,"40–",27
"8811","intellectual disability dual diagnosis team","Female",2017,"40–",38
"8812","intellectual disability dual diagnosis team","Female",2017,"50–",35
"8813","intellectual disability dual diagnosis team","Female",2017,"60–",30
"8814","intellectual disability dual diagnosis team","Female",2017,"60–",32
"8815","intellectual disability dual diagnosis team","Female",2017,"65–",24
"8816","intellectual disability dual diagnosis team","Female",2017,"70–",13
"8817","intellectual disability dual diagnosis team","Female",2017,"75–",3
"8818","intellectual disability dual diagnosis team","Female",2017,"80–",0
"8819","intellectual disability dual diagnosis team","Female",2017,"85+",1
"8820","intellectual disability dual diagnosis team","Female",2017,"85+",0
"8821","specialty team","Male",2017,"0–",67
"8822","specialty team","Male",2017,"10–",279
"8823","specialty team","Male",2017,"15–",817
"8824","specialty team","Male",2017,"20–",948
"8825","specialty team","Male",2017,"25–",97
"8826","specialty team","Male",2017,"30–",72
"8827","specialty team","Male",2017,"35–",71
"8828","specialty team","Male",2017,"40–",75
"8829","specialty team","Male",2017,"40–",63
"8830","specialty team","Male",2017,"50–",71
"8831","specialty team","Male",2017,"60–",59
"8832","specialty team","Male",2017,"60–",54
"8833","specialty team","Male",2017,"65–",63
"8834","specialty team","Male",2017,"70–",96
"8835","specialty team","Male",2017,"75–",116
"8836","specialty team","Male",2017,"80–",126
"8837","specialty team","Male",2017,"85+",97
"8838","specialty team","Male",2017,"85+",112
"8839","specialty team","Female",2017,"0–",23
"8840","specialty team","Female",2017,"10–",139
"8841","specialty team","Female",2017,"15–",974
"8842","specialty team","Female",2017,"20–",1465
"8843","specialty team","Female",2017,"25–",96
"8844","specialty team","Female",2017,"30–",123
"8845","specialty team","Female",2017,"35–",119
"8846","specialty team","Female",2017,"40–",112
"8847","specialty team","Female",2017,"40–",102
"8848","specialty team","Female",2017,"50–",96
"8849","specialty team","Female",2017,"60–",81
"8850","specialty team","Female",2017,"60–",63
"8851","specialty team","Female",2017,"65–",70
"8852","specialty team","Female",2017,"70–",116
"8853","specialty team","Female",2017,"75–",130
"8854","specialty team","Female",2017,"80–",139
"8855","specialty team","Female",2017,"85+",138
"8856","specialty team","Female",2017,"85+",185
"8857","maternal mental health team","Male",2017,"0–",1
"8858","maternal mental health team","Male",2017,"10–",0
"8859","maternal mental health team","Male",2017,"15–",0
"8860","maternal mental health team","Male",2017,"20–",0
"8861","maternal mental health team","Male",2017,"25–",3
"8862","maternal mental health team","Male",2017,"30–",1
"8863","maternal mental health team","Male",2017,"35–",2
"8864","maternal mental health team","Male",2017,"40–",7
"8865","maternal mental health team","Male",2017,"40–",1
"8866","maternal mental health team","Male",2017,"50–",0
"8867","maternal mental health team","Male",2017,"60–",0
"8868","maternal mental health team","Male",2017,"60–",0
"8869","maternal mental health team","Male",2017,"65–",1
"8870","maternal mental health team","Male",2017,"70–",0
"8871","maternal mental health team","Male",2017,"75–",0
"8872","maternal mental health team","Male",2017,"80–",0
"8873","maternal mental health team","Male",2017,"85+",0
"8874","maternal mental health team","Male",2017,"85+",0
"8875","maternal mental health team","Female",2017,"0–",5
"8876","maternal mental health team","Female",2017,"10–",0
"8877","maternal mental health team","Female",2017,"15–",2
"8878","maternal mental health team","Female",2017,"20–",301
"8879","maternal mental health team","Female",2017,"25–",943
"8880","maternal mental health team","Female",2017,"30–",1348
"8881","maternal mental health team","Female",2017,"35–",1364
"8882","maternal mental health team","Female",2017,"40–",835
"8883","maternal mental health team","Female",2017,"40–",210
"8884","maternal mental health team","Female",2017,"50–",14
"8885","maternal mental health team","Female",2017,"60–",1
"8886","maternal mental health team","Female",2017,"60–",0
"8887","maternal mental health team","Female",2017,"65–",0
"8888","maternal mental health team","Female",2017,"70–",0
"8889","maternal mental health team","Female",2017,"75–",0
"8890","maternal mental health team","Female",2017,"80–",0
"8891","maternal mental health team","Female",2017,"85+",0
"8892","maternal mental health team","Female",2017,"85+",0
"8893","eating disorder team","Male",2017,"0–",0
"8894","eating disorder team","Male",2017,"10–",5
"8895","eating disorder team","Male",2017,"15–",18
"8896","eating disorder team","Male",2017,"20–",21
"8897","eating disorder team","Male",2017,"25–",20
"8898","eating disorder team","Male",2017,"30–",4
"8899","eating disorder team","Male",2017,"35–",3
"8900","eating disorder team","Male",2017,"40–",6
"8901","eating disorder team","Male",2017,"40–",6
"8902","eating disorder team","Male",2017,"50–",3
"8903","eating disorder team","Male",2017,"60–",1
"8904","eating disorder team","Male",2017,"60–",4
"8905","eating disorder team","Male",2017,"65–",1
"8906","eating disorder team","Male",2017,"70–",0
"8907","eating disorder team","Male",2017,"75–",0
"8908","eating disorder team","Male",2017,"80–",0
"8909","eating disorder team","Male",2017,"85+",0
"8910","eating disorder team","Male",2017,"85+",1
"8911","eating disorder team","Female",2017,"0–",0
"8912","eating disorder team","Female",2017,"10–",6
"8913","eating disorder team","Female",2017,"15–",129
"8914","eating disorder team","Female",2017,"20–",472
"8915","eating disorder team","Female",2017,"25–",262
"8916","eating disorder team","Female",2017,"30–",137
"8917","eating disorder team","Female",2017,"35–",76
"8918","eating disorder team","Female",2017,"40–",48
"8919","eating disorder team","Female",2017,"40–",46
"8920","eating disorder team","Female",2017,"50–",32
"8921","eating disorder team","Female",2017,"60–",27
"8922","eating disorder team","Female",2017,"60–",20
"8923","eating disorder team","Female",2017,"65–",11
"8924","eating disorder team","Female",2017,"70–",3
"8925","eating disorder team","Female",2017,"75–",3
"8926","eating disorder team","Female",2017,"80–",1
"8927","eating disorder team","Female",2017,"85+",0
"8928","eating disorder team","Female",2017,"85+",0
"8929","needs assessment and service coordination team","Male",2017,"0–",6
"8930","needs assessment and service coordination team","Male",2017,"10–",146
"8931","needs assessment and service coordination team","Male",2017,"15–",188
"8932","needs assessment and service coordination team","Male",2017,"20–",156
"8933","needs assessment and service coordination team","Male",2017,"25–",170
"8934","needs assessment and service coordination team","Male",2017,"30–",143
"8935","needs assessment and service coordination team","Male",2017,"35–",147
"8936","needs assessment and service coordination team","Male",2017,"40–",139
"8937","needs assessment and service coordination team","Male",2017,"40–",174
"8938","needs assessment and service coordination team","Male",2017,"50–",174
"8939","needs assessment and service coordination team","Male",2017,"60–",145
"8940","needs assessment and service coordination team","Male",2017,"60–",160
"8941","needs assessment and service coordination team","Male",2017,"65–",114
"8942","needs assessment and service coordination team","Male",2017,"70–",67
"8943","needs assessment and service coordination team","Male",2017,"75–",34
"8944","needs assessment and service coordination team","Male",2017,"80–",16
"8945","needs assessment and service coordination team","Male",2017,"85+",8
"8946","needs assessment and service coordination team","Male",2017,"85+",2
"8947","needs assessment and service coordination team","Female",2017,"0–",0
"8948","needs assessment and service coordination team","Female",2017,"10–",45
"8949","needs assessment and service coordination team","Female",2017,"15–",101
"8950","needs assessment and service coordination team","Female",2017,"20–",130
"8951","needs assessment and service coordination team","Female",2017,"25–",113
"8952","needs assessment and service coordination team","Female",2017,"30–",122
"8953","needs assessment and service coordination team","Female",2017,"35–",102
"8954","needs assessment and service coordination team","Female",2017,"40–",122
